fips,state,county,total_population,nonwhite_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,college_pct
17069,Illinois,Hardin,3605,4.27184466019418,47.600554785020805,24.576976421636616,29.84743411927878,54271,2.7586206896551726,13.280441531562609
17071,Illinois,Henderson,6193,6.3297271112546465,49.959631842402715,28.903600839657678,27.611819796544484,62227,7.800917755030004,20.63593683311993
17073,Illinois,Henry,48643,13.029623995230555,50.23333264806858,33.5032789918385,21.772916966469996,71911,4.825836027997217,24.738415545590435
17075,Illinois,Iroquois,26449,12.813338878596547,50.387538281220465,34.330220424212634,22.598207871753186,66255,4.471858134155744,18.197860962566846
17077,Illinois,Jackson,53064,28.708729081863417,50.19975878184833,47.29948741142771,16.54228855721393,48763,7.469744329566402,36.307546274323684
17079,Illinois,Jasper,9180,3.191721132897607,49.052287581699346,34.85838779956427,20.980392156862745,74755,4.181043231175157,20.92011190550202
17081,Illinois,Jefferson,36550,16.361149110807116,48.36935704514364,35.56771545827633,19.9671682626539,63118,5.777880290623918,18.168768186226963
17083,Illinois,Jersey,21274,5.368054902698127,51.19864623484065,34.71373507567923,20.640218106609005,80361,3.3996450919958905,22.644661232126154
17085,Illinois,Jo Daviess,21851,8.104892224612147,49.98855887602398,28.428904855613016,29.93455677085717,73993,3.589790672052883,28.914719344736206
17087,Illinois,Johnson,13376,19.886363636363637,42.65849282296651,35.645933014354064,19.66208133971292,62528,3.479931682322801,19.557661927330177
17089,Illinois,Kane,517255,46.04131424539154,49.90787909251723,38.809291355327645,15.541850731264077,103163,4.7914462561553846,38.06095124995316
17091,Illinois,Kankakee,106635,32.049514699676465,50.48811365874244,38.855910348384676,17.845923008393118,71281,4.9361185881639305,21.18458948422913
17093,Illinois,Kendall,137675,37.967677501361905,50.00907935355003,41.27328854185582,11.2337025603777,111601,4.344572238853002,36.94361682918021
17095,Illinois,Knox,49046,20.054642580434688,49.04171594013783,35.533988500591285,22.238306895567426,57030,5.097915918074021,20.971270234796556
17097,Illinois,Lake,714223,43.808586393885385,49.703663981697595,39.206942369540045,15.792266561004055,110416,5.185409221512086,47.70559783214709
17099,Illinois,LaSalle,108714,17.856945747557816,49.02956380962893,35.01572934488658,19.932115458910538,73045,5.3513980550398,20.49031555474888
17101,Illinois,Lawrence,15031,16.166589049298118,43.64979043310492,32.998469829020024,18.48845718847715,55324,8.097228673169221,14.947234352256187
17103,Illinois,Lee,33869,16.56972452685347,47.08435442439989,32.5843691871623,21.33809678467035,70292,5.207138304652645,19.36711395954336
17105,Illinois,Livingston,35565,12.298608182201598,48.221566146492336,35.35779558554759,20.143399409531842,73790,3.4598278750072202,18.994191135513645
17107,Illinois,Logan,27713,14.09446830007578,51.3116587882943,34.41345217046152,19.517915779598024,66358,3.9835923325707974,20.908632004038363
17109,Illinois,McDonough,26920,14.821693907875188,50.85438335809807,44.18276374442794,19.312778603268946,52795,7.873232430896042,31.409322651128914
17111,Illinois,McHenry,312591,23.9191147537837,49.87123749564127,36.35037477086672,16.479041303172515,104802,4.692698401791185,35.22963182156546
17113,Illinois,McLean,171556,23.754925505374334,51.12091678518968,44.622747091328776,14.574832707687285,79905,3.072665891858985,47.21814279258925
17115,Illinois,Macon,101849,26.70423862777249,51.85421555439916,36.92525208887667,21.023279560918613,62666,6.7746374510426595,24.39125110357987
17117,Illinois,Macoupin,44350,6.514092446448705,50.56595264937993,33.59188275084555,21.56933483652762,70805,3.665223665223665,20.2729044834308
17119,Illinois,Madison,264238,18.199123517435034,51.11982379521492,36.20637455627124,18.51891098176644,75793,4.590246841044482,31.007923964580314
17121,Illinois,Marion,37000,10.870270270270266,50.78648648648649,36.41891891891892,20.197297297297297,61240,5.866621144873108,16.76395050198459
17123,Illinois,Marshall,11647,7.924787498926767,49.9441916373315,32.31733493603503,24.04052545719928,71585,3.8224874137609546,18.017383133662204
17125,Illinois,Mason,12745,5.845429580227535,50.32561788936838,32.76579050608082,23.060023538642604,62845,4.86429326753613,17.051740969736414
17127,Illinois,Massac,13865,13.739632167327809,51.28020194734944,32.57122250270465,21.990623873061665,65116,3.8474132285527176,17.048524262131064
17129,Illinois,Menard,12095,5.241835469202149,50.913600661430344,33.757751136833406,20.777180653162464,82176,3.5160289555325748,28.29138151026563
17131,Illinois,Mercer,15495,6.898999677315265,49.4675701839303,32.92675056469829,21.87157147466925,74182,3.151150627615063,20.8846534208397
17133,Illinois,Monroe,35036,4.980591391711386,49.837310195227765,33.34570156410549,19.731133691060624,102880,1.9246774864752392,38.664751187198206
17135,Illinois,Montgomery,27942,8.292176651635529,46.92577481926848,33.40133132918188,21.498103213800015,63620,4.733874979273752,18.305917014485637
17137,Illinois,Morgan,33021,12.840313739741372,50.51633808788347,36.264801187123346,20.88670845825384,66306,5.378357438016529,22.5927542557835
17139,Illinois,Moultrie,14424,4.9292845257903455,50.42983915696062,37.943704936217415,18.989184692179702,71784,2.1912940479715726,18.960370560988164
17141,Illinois,Ogle,51495,16.989999029031942,50.08059034857753,35.316050101951646,19.95145159724245,82132,5.044522025654101,24.28460514640639
17143,Illinois,Peoria,179645,33.891842244426506,51.239945447966825,39.187842689749225,18.26546800634585,65108,6.172304463858032,34.86595107751848
17145,Illinois,Perry,20639,15.063714327244536,44.71146857890402,34.58500896361258,20.277145210523766,62118,4.561194029850746,13.668098818474759
17147,Illinois,Piatt,16695,5.223120694818806,50.110811620245585,33.56094639113507,21.138065289008686,94811,2.778730703259005,32.89111389236546
17149,Illinois,Pike,14469,5.328633630520418,49.9066970765084,35.30306171815606,21.784504803372727,59777,3.9386041123660585,18.493015935471178
17151,Illinois,Pope,3739,11.286440224659,48.970312917892485,25.113666755817064,28.99170901310511,60050,2.7877055039313796,15.666327568667345
17153,Illinois,Pulaski,5015,38.14556331006978,48.99302093718843,34.27716849451645,23.36989032901296,42463,4.281524926686217,12.997964524571096
17155,Illinois,Putnam,5601,11.444384931262274,48.08069987502232,31.315836457775397,24.6206034636672,75590,4.174099179450589,22.862678614676675
17157,Illinois,Randolph,30058,14.851287510812428,46.1407944640362,32.55705635770843,21.268880165014306,68131,5.039142661700995,15.24534841298796
17159,Illinois,Richland,15598,6.622643928708804,50.37184254391589,35.54301833568406,20.73342736248237,62455,3.124591449862727,19.076415612974163
17161,Illinois,Rock Island,142757,32.64078118761251,50.529921474953944,37.28783877498126,20.35697023613553,67159,5.597927965313453,24.71947935368043
17163,Illinois,St. Clair,253694,40.92134618871553,51.47264026740877,37.322128233225854,17.34648828904113,73854,5.958557571460798,31.797074064530907
17165,Illinois,Saline,23213,8.650325248783009,50.441562917330806,32.84797311851118,21.522422780338605,53117,7.728676186800463,19.61490756600319
17167,Illinois,Sangamon,194947,22.656414307478446,51.73098329289499,35.80203850277255,19.41502049274931,75357,5.428476019535,36.61326561230688
17169,Illinois,Schuyler,6787,9.768675408869898,45.1009282451746,27.62634448209813,25.696183880948873,65948,4.9548041513223975,19.073724007561438
17171,Illinois,Scott,4937,4.557423536560668,49.88859631355074,33.34008507190602,23.13145635001013,66705,2.715939447907391,21.523647691871993
17173,Illinois,Shelby,20720,4.010617760617762,50.41988416988417,32.80888030888031,23.672779922779924,72095,3.017449146823484,18.31877874808346
17175,Illinois,Stark,5308,9.287867370007541,49.660889223813115,34.23134890730972,22.88997739261492,62878,2.332937920126532,21.428571428571427
17177,Illinois,Stephenson,43768,21.07475781392798,51.09669164686529,33.57932736245659,24.380826174373972,64043,4.347016662012473,20.705015221919567
17179,Illinois,Tazewell,130290,8.104229027553922,50.402179752859006,35.01112901987873,19.86491672423056,77982,3.578044859526908,28.3896188511239
17181,Illinois,Union,16997,10.52538683297053,49.1027828440313,33.48237924339589,22.93934223686533,55728,3.9371193881886417,20.943952802359885
17183,Illinois,Vermilion,72386,23.27107451717183,50.002762965214266,37.030641284226235,20.30503135965518,56877,6.142795219518236,19.228533049980953
17185,Illinois,Wabash,11119,6.556344995053509,51.34454537278532,35.156039212159364,22.564978865005845,57086,4.366812227074236,18.585209003215432
17187,Illinois,Warren,16447,18.87882288563264,49.747674347905395,39.19863804949231,19.97932753693683,67385,3.590574741304077,21.974641059108706
17189,Illinois,Washington,13627,5.195567623101194,49.28450869597123,32.84655463418214,21.63352168489029,78224,4.349668125970908,23.47312703583062
17191,Illinois,Wayne,15973,5.0209728917548375,49.89044011769862,34.8776059600576,21.97458210730608,55521,3.4162743779421656,16.252781486426347
17193,Illinois,White,13619,4.750715911594094,50.60577134885087,33.15955650194581,23.430501505250017,54813,3.9584032203958404,18.292061551003773
17195,Illinois,Whiteside,54947,19.096583980927072,50.10646623109542,34.98098167324877,21.779169017416784,67500,4.350846404153413,20.45354640188245
17197,Illinois,Will,701462,41.39939155649201,50.11091121115613,38.555046460107604,14.579121891135943,109984,4.927546898039968,37.49081895940446
17199,Illinois,Williamson,66876,12.111968419163821,49.78019020276332,33.98379089658472,19.64232310544889,65604,5.008646439239113,26.247230103340442
17201,Illinois,Winnebago,283292,36.24105163576804,51.07945159058498,38.05013907911272,18.538469141380624,65837,7.256268617867368,25.224218147567367
17203,Illinois,Woodford,38312,6.541031530590935,49.92169555230737,36.95969931092086,19.356859469617874,91483,3.5127211810281644,35.92491230775161
18001,Indiana,Adams,36227,7.345350153200647,49.91580865100615,45.88842575979242,16.344163193198444,65289,2.7991733984595153,16.161150548538767
18003,Indiana,Allen,392378,30.214741907038622,50.781644230818245,41.53775186172518,15.61708352659935,70737,4.68730634806534,31.587653525206672
18005,Indiana,Bartholomew,83536,22.30176211453745,49.36674008810573,39.4883642980272,16.70297835663666,79901,4.124137931034483,34.10029603105667
18007,Indiana,Benton,8735,11.139095592444193,48.94104178591872,38.099599313108186,17.309673726388095,65875,3.907380607814761,19.84086676824107
18009,Indiana,Blackford,11950,6.175732217573227,51.23012552301255,35.020920502092054,22.01673640167364,51326,3.7083936324167874,14.531844106463879
18011,Indiana,Boone,74718,13.783827190235288,50.08699376321636,38.38700179340989,14.981664391445166,111250,2.781440477671352,51.72517251725173
18013,Indiana,Brown,15606,5.767012687427908,49.87825195437652,26.374471357170318,26.617967448417275,78528,2.1502656210473057,26.402966625463538
18015,Indiana,Carroll,20535,7.523739956172393,48.828828828828826,34.5945945945946,20.72072072072072,65645,3.0707989764003414,17.196313110469116
18017,Indiana,Cass,37680,25.92887473460722,49.99203821656051,36.83651804670913,18.80307855626327,56403,4.582490293651228,16.484191925012485
18019,Indiana,Clark,124354,20.440838252086778,50.96016211782492,36.52797658298085,16.724029785933705,74214,4.007376838540958,27.74178806055413
18021,Indiana,Clay,26409,5.982808890908398,50.399485024044836,35.50683479116968,18.87992729751221,70010,3.2316401949992137,20.328630884817038
18023,Indiana,Clinton,32944,22.207382224380765,50.182127246236035,41.321636716852844,16.200218552695482,65019,2.6109660574412534,16.5045806906272
18025,Indiana,Crawford,10499,4.71473473664159,49.604724259453285,33.00314315649109,20.840080007619772,49640,3.4933513635339195,11.4228987425546
18027,Indiana,Daviess,33658,12.5646205954008,49.783112484401926,44.307445481014916,15.99619704082239,68503,1.5451093361267514,16.456301396060432
18029,Indiana,Dearborn,51094,5.930246212862567,49.737738286295844,34.99432418679297,19.2547070106079,84735,1.9283427822129662,25.26769573077458
18031,Indiana,Decatur,26422,6.907122852168646,49.89781242903641,37.65044281280751,18.15532510786466,69783,2.6507959690375347,19.96577610951645
18033,Indiana,DeKalb,43807,6.437327367772272,50.142671262583605,38.19024356837948,17.417307736206542,74331,4.518835766104361,20.200971361580976
18035,Indiana,Delaware,112280,15.708051300320625,51.65835411471322,43.42625578909868,17.59618810117563,58127,5.773111921538081,26.1890589569161
18037,Indiana,Dubois,43614,13.142568899894524,49.11954876874398,37.57509056724905,18.7646168661439,75979,2.2799877467069276,25.70453176250084
18039,Indiana,Elkhart,207132,30.117992391325345,50.325396365602614,42.95859645057258,15.421566923507715,68561,3.6048913735203985,20.123980473836923
18041,Indiana,Fayette,23334,6.261249678580616,50.149995714408156,35.77612068226622,20.56655524127882,59321,3.414996288047513,16.04719403350043
18043,Indiana,Floyd,80918,14.722311475815019,51.10605798462641,36.66427741664401,17.65120245186485,79704,4.133307610687759,32.93638078963295
18045,Indiana,Fountain,16617,6.6498164530300325,49.99699103327917,35.72245290967082,19.756875488957093,62542,4.7429878415793905,14.692307692307693
18047,Indiana,Franklin,23020,4.331016507384877,50.09122502172024,35.334491746307556,20.304083405734143,78074,3.930695629687096,19.48123960322839
18049,Indiana,Fulton,20312,10.45194958645136,49.453525009846395,36.01811736904293,20.514966522252855,61360,6.81386013099514,16.932115806611453
18051,Indiana,Gibson,33000,9.912121212121217,48.96666666666667,37.63939393939394,18.203030303030303,67573,2.3290203327171906,18.516063458394097
18053,Indiana,Grant,66295,17.372350856022322,51.8621313824572,39.70284335168565,19.26238781205219,53522,6.268694711385477,20.327225429568948
18055,Indiana,Greene,31021,4.783856097482353,49.676025917926566,34.505657457851136,20.37329550949357,62094,6.038271688417066,16.14564510299964
18057,Indiana,Hamilton,365056,21.37562456171108,50.76673167952314,38.955119214586254,13.880884028751753,121530,2.778054316661357,61.904937997682616
18059,Indiana,Hancock,84037,11.89357068910123,50.37186001404143,36.20310101502909,17.30309268536478,93186,2.732587418712093,34.93225674011222
18061,Indiana,Harrison,39859,5.807973105195819,49.770440803833516,34.36363180210241,19.22025138613613,74475,3.510846098488743,21.745756104476026
18063,Indiana,Hendricks,183344,22.704315385286677,49.667292084824155,38.29904441923379,15.046033685312855,101144,2.559905052282633,39.493517508784684
18065,Indiana,Henry,48970,7.900755564631412,47.40861752093118,34.32509699816214,19.579334286297733,63150,3.7210584343991178,17.452656085857868
18067,Indiana,Howard,83752,17.36197344541026,51.6130958066673,37.18717164963225,19.85863024166587,64027,5.830248883216337,20.820406756290936
18069,Indiana,Huntington,36798,7.1471275612805085,49.96195445404641,37.17049839665199,18.69938583618675,66301,3.5016763344154116,21.25875777375423
18071,Indiana,Jackson,46660,20.486498071153026,48.6262323189027,40.3643377625375,16.163737676810975,70262,2.6422675459667206,20.275214505423346
18073,Indiana,Jasper,33234,13.076969368718782,50.31594150568695,36.583017391827646,18.673647469458988,77314,4.892095436997659,19.168189332637258
18075,Indiana,Jay,20229,7.222304612190422,49.26096198526867,39.448316772949724,18.290572939838846,54969,4.412872672478743,13.328352633545013
18077,Indiana,Jefferson,32998,9.049033274743923,51.93648099884842,35.69004182071641,19.21328565367598,64577,4.3912933434573524,19.761330346372567
18079,Indiana,Jennings,27562,7.24548291125463,49.11472316958131,37.28321602205936,17.480589217037952,69322,4.602073543671216,14.773916684111366
18081,Indiana,Johnson,166315,16.110994197757268,50.37188467666777,38.97784324925593,15.74422030484322,90454,2.9973596601997476,34.68381202900611
18083,Indiana,Knox,36007,10.556280723192712,49.312633654567165,38.531396672869164,19.09906407087511,61237,3.119007332205302,19.070247933884296
18085,Indiana,Kosciusko,80442,14.76343203799011,49.91795330797345,38.80932846025708,18.076378011486536,75317,2.7714071892426912,25.055305655925082
18087,Indiana,LaGrange,40805,6.626638892292613,49.0234039946085,47.05305722337949,14.569292978801618,84487,4.237288135593221,11.530302400066553
18089,Indiana,Lake,500379,48.63113759770095,51.335487700323156,37.50077441299495,17.87485086304581,71493,6.082742064111945,25.80357247027803
18091,Indiana,LaPorte,111917,24.022266501067758,48.09010248666422,35.58529982040262,19.443873584888802,71055,4.7992471769134255,22.678852820674443
18093,Indiana,Lawrence,45102,6.662675712828703,50.29932153784755,34.75012194581171,20.502416744268547,66468,3.5266738274257072,20.411589156926137
18095,Indiana,Madison,131900,17.96360879454132,49.570887035633056,35.91432903714936,18.809704321455648,63037,5.92974340665311,20.482213013293148
18097,Indiana,Marion,975809,50.475759088100226,51.57249010820765,42.76953789112419,13.16364165528295,66346,5.031883701773621,34.758441306716314
18099,Indiana,Marshall,46284,15.059199723446548,49.54627949183303,38.59649122807018,18.982801832166622,71808,2.5712786426447436,20.937047174368058
18101,Indiana,Martin,9830,5.361139369277723,48.524923702950154,35.737538148524926,20.98677517802645,68594,2.3932329275840725,13.324614937518165
18103,Indiana,Miami,35712,13.062836021505376,45.449708781362006,35.9375,18.184363799283155,61139,6.5599399662310045,16.068803877169984
18105,Indiana,Monroe,140965,19.279253715461287,50.09967013088355,48.45387152839357,14.646898166211471,65868,5.511351580734139,49.45424416719702
18107,Indiana,Montgomery,38312,11.001774900814365,49.23261641261224,37.700981415744415,18.850490707872208,71479,3.310752304792951,20.418326693227094
18109,Indiana,Morgan,72659,6.507108548149576,50.05711611775554,35.38997233653092,18.13539960638049,79429,4.180314217509577,21.1207065750736
18111,Indiana,Newton,13922,14.380117799166792,49.18833500933774,33.8169803189197,20.24852751041517,75481,6.516952884191986,15.266036797613127
18113,Indiana,Noble,47495,14.944731024318347,49.765238446152225,38.68617749236762,17.09653647752395,71723,3.158925454468049,18.798141391461627
18115,Indiana,Ohio,5999,5.200866811135185,49.47491248541424,30.105017502917153,23.553925654275712,70392,1.3471502590673574,17.756799280737244
18117,Indiana,Orange,19767,6.70814994688117,50.123943946982344,35.89315525876461,20.797288409976222,65873,3.115007735946364,16.08168011045709
18119,Indiana,Owen,21604,5.049990742455101,49.21310868357712,32.80873912238474,21.30161081281244,62464,2.987197724039829,16.772796739684157
18121,Indiana,Parke,16406,5.717420455930755,51.47507009630623,35.43215896623187,20.541265390710716,68485,4.358636829018575,15.413858648695353
18123,Indiana,Perry,19270,7.451997924234566,45.23611831863,34.54073689673067,19.507005708354956,61151,4.494765589440146,16.587335929612003
18125,Indiana,Pike,12154,4.623992101365804,49.90949481652131,34.49893039328616,21.50732269211782,71334,3.1718963165075036,16.029736322453246
18127,Indiana,Porter,174818,20.91375030031233,50.49136816574952,35.9339427290096,18.277866123625714,87972,4.693480158463708,31.067390025491864
18129,Indiana,Posey,25116,6.780538302277428,49.80490523968785,34.05000796305144,20.883102404841534,78129,1.831008243500317,25.245846991499526
18131,Indiana,Pulaski,12441,8.729201832650112,49.754842858291134,35.50357688288723,21.372879993569647,62792,1.8345563709139425,14.10958904109589
18133,Indiana,Putnam,37280,9.40718884120172,47.05472103004292,38.69098712446352,17.34978540772532,78378,3.0883367839889577,20.222423075411637
18135,Indiana,Randolph,24387,9.30003690490835,49.83802845778489,35.26879074916964,20.629843769221306,60791,4.529892020015802,15.054456025295702
18137,Indiana,Ripley,29095,5.811995188176667,49.61333562467778,37.394741364495616,18.762673998968896,70573,3.025175961017867,20.719815019603903
18139,Indiana,Rush,16739,5.591731883625062,50.182209212019835,35.75482406356413,19.46352828723341,66473,4.3025087868137195,18.582717308182513
18141,Indiana,St. Joseph,273040,31.07676530911222,51.15074714327571,41.259522414298274,16.855772048051566,66868,5.205656930321933,33.51365866484663
18143,Indiana,Scott,24526,6.5114572290630335,50.611595857457395,37.16464160482753,17.071679034494007,56352,3.2973725421959283,12.6877540201449
18145,Indiana,Shelby,45265,10.204352148459073,50.29272064509003,35.63017784159947,18.64796200154645,72190,3.5588273729145796,21.92264079627063
18147,Indiana,Spencer,19955,6.8353796041092485,48.544224505136555,33.95139062891506,20.626409421197696,74506,3.334316907642372,22.002524190155658
18149,Indiana,Starke,23365,8.979242456665947,49.642627862187034,35.49325914829874,20.654825593836936,63960,3.3692591513739196,12.526629740093737
18151,Indiana,Steuben,34726,8.62178195012383,47.958302136727525,36.01336174624201,21.865461037839083,74911,7.241595085044656,25.63974535014355
18153,Indiana,Sullivan,20780,9.586140519730513,44.67757459095284,33.25312800769971,18.946102021174205,56204,4.445145018915511,14.553314121037463
18155,Indiana,Switzerland,9909,5.439499444949036,48.4609950550005,35.957210616611164,18.76072257543647,65343,4.184008762322016,8.856142398599358
18157,Indiana,Tippecanoe,189071,28.431118468723394,48.683298866563355,51.625579808643316,12.282687456035035,60636,3.2527900283661513,40.51826903063445
18159,Indiana,Tipton,15346,7.200573439332725,49.934836439463055,33.92414961553499,22.149094226508538,76156,2.2857906696965644,23.544303797468356
18161,Indiana,Union,6985,4.91052254831782,50.107372942018614,34.158911954187545,21.073729420186112,76424,4.252437703141928,18.394715772618095
18163,Indiana,Vanderburgh,180117,19.744388369781863,51.104559813898746,38.16075106736177,18.299771814986926,61648,4.162068592448339,27.802462353777546
18165,Indiana,Vermillion,15421,4.668957914532134,49.50392322158096,35.78885934764283,20.044095713637248,60200,4.588744588744588,17.615201028088855
18167,Indiana,Vigo,106109,16.046706688405322,49.635751915483134,42.04261655467491,17.365162238829882,52976,5.7204706259646025,26.255023748629885
18169,Indiana,Wabash,30844,7.790818311503045,51.07962650758657,35.22240954480612,21.822720788483984,66806,3.4448624034844584,23.10246241814996
18171,Indiana,Warren,8464,5.789224952741023,49.66918714555766,33.44754253308128,21.408317580340263,82425,4.3851717902350815,17.504105090311985
18173,Indiana,Warrick,65261,10.51010557607147,50.812889781033086,36.18853526608541,18.689569574477865,89844,3.120686551041229,35.15827194903444
18175,Indiana,Washington,28212,4.724939741953782,50.070891819084075,35.924429320856376,18.552389054303134,64641,3.1764366156511694,14.464294751758692
18177,Indiana,Wayne,66397,14.313899724385138,51.220687681672366,37.47458469509164,19.731313161739234,55692,5.4206208782370915,20.450736526417923
18179,Indiana,Wells,28420,7.807881773399017,50.03518648838846,38.522167487684726,18.645320197044335,71957,2.6130517194692664,19.948822392814247
18181,Indiana,White,24717,14.20075251850953,50.59675526965247,36.14920904640531,21.16761742929967,67303,3.489241505358478,19.204757462686565
18183,Indiana,Whitley,34618,8.05650239759662,50.294644404644984,36.452134727598356,19.186550349529146,78083,3.2799558255107675,23.633433871834068
19001,Iowa,Adair,7460,6.943699731903486,49.69168900804289,34.865951742627345,22.57372654155496,68092,3.9558181351143076,19.942748091603054
19003,Iowa,Adams,3622,5.521811154058531,49.917172832689126,32.771949199337385,24.185532854776365,71875,3.929384965831435,26.979246733282093
19005,Iowa,Allamakee,14092,13.47573091115527,49.04200965086574,35.942378654555775,23.119500425773488,70694,2.46395072098558,22.15568862275449
19007,Iowa,Appanoose,12184,6.2458962573867405,49.73736047275115,33.847669074195665,23.653972422849638,54934,3.850998740327515,20.49732744596793
19009,Iowa,Audubon,5599,6.161814609751737,51.38417574566887,32.27362028933738,25.45097338810502,58229,1.2972972972972974,20.81592528876874
19011,Iowa,Benton,25724,5.562898460581556,49.669569273829886,35.0101072928005,19.798631628051623,86962,2.0117725951866476,25.556480710519015
19013,Iowa,Black Hawk,131049,21.939885081152855,50.84968217994796,43.039626399285766,17.65599127044083,66417,4.560492841252638,30.292479108635096
19015,Iowa,Boone,26668,7.113394330283485,48.728813559322035,34.19454027298635,19.964001799910005,83531,1.506461198258586,28.497463521782336
19017,Iowa,Bremer,25204,7.7289319155689595,50.23408982701159,39.20012696397397,19.758768449452468,86784,3.304856115107914,36.249924830116065
19019,Iowa,Buchanan,20694,5.049772881028314,49.56992364936696,37.59060597274572,18.628587996520732,78236,2.841063810474721,22.35766528036713
19021,Iowa,Buena Vista,20753,47.92078253746447,49.19288777526141,43.46359562472895,16.25307184503445,71719,5.547926393847844,22.228181748525017
19023,Iowa,Butler,14268,5.431735351836275,50.31539108494533,34.35660218671152,23.170731707317074,73715,3.1335149863760217,21.41304347826087
19025,Iowa,Calhoun,9803,8.660614097725183,47.679281852494135,33.84678159747016,23.66622462511476,64964,2.572202166064982,21.81973759269823
19027,Iowa,Carroll,20594,8.070311741283865,49.99028843352433,37.05933767116636,21.176070700203944,72930,1.8012192869019028,23.990312700334783
19029,Iowa,Cass,13096,6.5058032987171615,50.69486866218693,34.68234575442883,23.373549175320708,63013,1.4029850746268657,22.127059843885515
19031,Iowa,Cedar,18349,6.834159899722058,50.188021145566516,33.39691536323505,21.031118862063327,80602,2.2520661157024793,23.7331719860838
19033,Iowa,Cerro Gordo,42632,11.758772752861702,50.61690748733346,33.97213360855695,23.541002064177142,68189,2.6148538224078446,23.977446794641985
19035,Iowa,Cherokee,11600,11.379310344827587,49.922413793103445,32.81896551724138,24.870689655172413,71269,2.4878048780487805,23.42266554500661
19037,Iowa,Chickasaw,11807,7.427797069535025,48.42889811128991,35.521300923181165,22.622173287033117,75675,1.5832400447785062,21.169132933838817
19039,Iowa,Clarke,9662,22.500517491202654,49.047816187124816,38.666942661974744,19.913061477954876,71641,4.235880398671096,15.978484417022623
19041,Iowa,Clay,16461,8.911973756150903,50.446509932567885,36.05491768422331,22.392321244152846,65428,3.51288056206089,27.54977296542089
19043,Iowa,Clayton,17013,5.049080115206017,49.673778874977955,33.20989831305472,25.03967554223241,67242,2.519039250146456,14.47800393959291
19045,Iowa,Clinton,46268,10.979510676925742,50.667848188813004,35.357050229100025,20.26886833232472,66981,3.372434017595308,22.388892332486208
19047,Iowa,Crawford,16277,37.91239171837562,48.47944953001167,40.124101492904096,17.988572832831604,67027,3.8164308643443112,17.71579344138711
19049,Iowa,Dallas,107968,19.118627741553052,50.24544309425015,40.81764967397748,12.867701541197391,102379,2.292953960631341,51.492600185346404
19051,Iowa,Davis,9157,6.170143059954136,48.891558370645406,42.39379709511849,18.139128535546575,77194,2.7177869449162824,17.06210746685276
19053,Iowa,Decatur,7759,9.820853202732316,50.38020363448898,42.95656656785668,21.123856167031835,59044,1.9359834796076407,23.519564762502615
19055,Iowa,Delaware,17558,5.946007517940544,48.88939514751111,35.778562478642215,21.551429547784487,74989,2.049011532125206,22.561922668192594
19057,Iowa,Des Moines,38487,15.496141554291054,50.44040844960636,35.51588848182503,21.253929898407254,62928,3.1093489148580966,23.825726754937495
19059,Iowa,Dickinson,17990,6.6425792106725945,49.672040022234576,29.594219010561424,28.232351306281267,75432,2.9643449419568824,31.183431952662723
19061,Iowa,Dubuque,99030,11.74593557507826,50.37059476926184,38.71857013026356,19.339594062405332,77630,3.6607630197060095,33.368648809967915
19063,Iowa,Emmet,9262,14.780824875836752,48.94191319369467,35.42431440293673,24.076873245519327,63730,1.6722408026755853,17.086578103527255
19065,Iowa,Fayette,19288,8.984861053504767,49.68374118622978,35.2447117378681,22.936540854417256,60165,3.2026212873903392,20.689655172413794
19067,Iowa,Floyd,15328,11.31263048016702,48.87134655532359,35.81028183716075,23.00365344467641,68557,3.269683494637719,18.319675991334652
19069,Iowa,Franklin,9956,19.777018883085574,48.6942547207714,36.048613901165126,21.564885496183205,59894,3.7913699204021785,19.39598299369594
19071,Iowa,Fremont,6514,8.581516733190053,49.90789069696039,32.62204482652748,24.17869204789684,71621,0.8033419023136247,20.780322307039864
19073,Iowa,Greene,8688,7.700276243093917,49.20580110497237,33.88581952117864,24.389963167587478,63409,2.3018509729473187,21.19538736397596
19075,Iowa,Grundy,12384,5.127583979328165,50.492571059431526,35.36821705426357,20.99483204134367,87205,1.9559143123253648,27.83755640402638
19077,Iowa,Guthrie,10688,7.559880239520956,49.95321856287425,32.22305389221557,24.242140718562876,77711,3.22108345534407,25.038799793067774
19079,Iowa,Hamilton,14886,16.223297057638053,48.501948139191185,35.751713018943974,21.207846298535536,72432,4.848956307532737,22.758487281168392
19081,Iowa,Hancock,10671,9.867866179364636,48.64586261831131,33.586355543060634,23.934026801611846,70601,1.8781911013858497,20.450059218318202
19083,Iowa,Hardin,16639,9.94651120860629,49.341907566560494,31.402127531702625,23.847586994410722,65069,4.288385136714186,21.939651647722627
19085,Iowa,Harrison,14632,5.597320940404593,49.09103335155823,35.55221432476763,20.133952979770367,79535,2.292792199235736,21.994709513079258
19087,Iowa,Henry,20004,13.792241551689665,47.56048790241952,36.4877024595081,20.15096980603879,67436,1.4785506039150353,22.95152914021927
19089,Iowa,Howard,9445,7.019587083112755,49.602964531498145,38.26363155108523,20.455267337215457,67446,1.8541930046354824,19.524940617577197
19091,Iowa,Humboldt,9591,9.634031904910856,50.44312376186008,36.1588989677823,21.634866020227296,71946,5.037159372419488,19.35338345864662
