municipality,party,votes,population,percentage_dutch
Heerlen,Nederland met een PLAN,0.04890301642696779,86936,70.5
Heerlen,LP (Libertaire Partij),0.02889723697957187,86936,70.5
Heerlen,Samen voor Nederland,0.02667437259652788,86936,70.5
Heeze-Leende,PVV,22.75837234425639,16243,88.7
Heeze-Leende,VVD,21.9661505221462,16243,88.7
Heeze-Leende,NSC,13.926899531868925,16243,88.7
Heeze-Leende,PvdA/GL,11.92833993518185,16243,88.7
Heeze-Leende,D66,7.283039250990277,16243,88.7
Heeze-Leende,BBB,6.51782499099748,16243,88.7
Heeze-Leende,CDA,4.4922578321930136,16243,88.7
Heeze-Leende,SP,3.186892329852359,16243,88.7
Heeze-Leende,Volt,1.7644940583363342,16243,88.7
Heeze-Leende,PvdD,1.6564638098667626,16243,88.7
Heeze-Leende,FvD,1.4764133957508103,16243,88.7
Heeze-Leende,JA21,0.693194094346417,16243,88.7
Heeze-Leende,50PLUS,0.5401512423478574,16243,88.7
Heeze-Leende,ChristenUnie,0.49513863881886927,16243,88.7
Heeze-Leende,BVNL,0.4861361181130717,16243,88.7
Heeze-Leende,DENK,0.3601008282319049,16243,88.7
Heeze-Leende,Splinter,0.13503781058696435,16243,88.7
Heeze-Leende,SGP,0.07202016564638099,16243,88.7
Heeze-Leende,BIJ1,0.06301764494058336,16243,88.7
Heeze-Leende,Politieke Partij voor Basisinkomen,0.05401512423478574,16243,88.7
Heeze-Leende,Samen voor Nederland,0.04501260352898811,16243,88.7
Heeze-Leende,LEF - Voor de Nieuwe Generatie,0.02700756211739287,16243,88.7
Heeze-Leende,PartijvdSport,0.02700756211739287,16243,88.7
Heeze-Leende,Nederland met een PLAN,0.01800504141159524,16243,88.7
Heeze-Leende,Piratenpartij - De Groenen,0.01800504141159524,16243,88.7
Heeze-Leende,LP (Libertaire Partij),0.00900252070579762,16243,88.7
Heiloo,VVD,21.39359923572964,24144,87.1
Heiloo,PvdA/GL,20.265106281347027,24144,87.1
Heiloo,PVV,16.21686171483162,24144,87.1
Heiloo,NSC,11.768569381418676,24144,87.1
Heiloo,D66,9.822068306663482,24144,87.1
Heiloo,CDA,3.70193455935037,24144,87.1
Heiloo,PvdD,3.39742058753284,24144,87.1
Heiloo,BBB,2.8182469548602818,24144,87.1
Heiloo,SP,2.668975400047767,24144,87.1
Heiloo,Volt,2.227131597802723,24144,87.1
Heiloo,FvD,1.9166467637926916,24144,87.1
Heiloo,ChristenUnie,0.8777167422975877,24144,87.1
Heiloo,JA21,0.8299498447575829,24144,87.1
Heiloo,BVNL,0.6030570814425603,24144,87.1
Heiloo,50PLUS,0.4478146644375447,24144,87.1
Heiloo,DENK,0.2985431096250299,24144,87.1
Heiloo,SGP,0.1791258657750179,24144,87.1
Heiloo,Splinter,0.12538810604251252,24144,87.1
Heiloo,PartijvdSport,0.10150465727251014,24144,87.1
Heiloo,BIJ1,0.07762120850250777,24144,87.1
Heiloo,Samen voor Nederland,0.07165034631000718,24144,87.1
Heiloo,LEF - Voor de Nieuwe Generatie,0.04776689754000478,24144,87.1
Heiloo,LP (Libertaire Partij),0.04776689754000478,24144,87.1
Heiloo,Nederland met een PLAN,0.04776689754000478,24144,87.1
Heiloo,Piratenpartij - De Groenen,0.04776689754000478,24144,87.1
Den Helder,PVV,33.642506534072794,56582,79.09999999999998
Den Helder,VVD,16.567858736533438,56582,79.09999999999998
Den Helder,NSC,11.595588704022438,56582,79.09999999999998
Den Helder,PvdA/GL,9.319818958373176,56582,79.09999999999998
Den Helder,BBB,4.7109071205456745,56582,79.09999999999998
Den Helder,CDA,4.325237457767579,56582,79.09999999999998
Den Helder,D66,4.213680117294575,56582,79.09999999999998
Den Helder,FvD,3.445528144323325,56582,79.09999999999998
Den Helder,SP,3.4009052081341236,56582,79.09999999999998
Den Helder,ChristenUnie,1.73073245362402,56582,79.09999999999998
Den Helder,PvdD,1.711608338114362,56582,79.09999999999998
Den Helder,JA21,0.8542104927647096,56582,79.09999999999998
Den Helder,50PLUS,0.831899024670109,56582,79.09999999999998
Den Helder,Volt,0.8064002039905654,56582,79.09999999999998
Den Helder,BVNL,0.7872760884809078,56582,79.09999999999998
Den Helder,SGP,0.6693440428380187,56582,79.09999999999998
Den Helder,DENK,0.5545993497800726,56582,79.09999999999998
Den Helder,BIJ1,0.24223879645566393,56582,79.09999999999998
Den Helder,Piratenpartij - De Groenen,0.16892968700197616,56582,79.09999999999998
Den Helder,Splinter,0.13386880856760375,56582,79.09999999999998
Den Helder,Nederland met een PLAN,0.07968381462357367,56582,79.09999999999998
Den Helder,LEF - Voor de Nieuwe Generatie,0.06055969911391598,56582,79.09999999999998
Den Helder,Samen voor Nederland,0.05737234652897303,56582,79.09999999999998
Den Helder,PartijvdSport,0.04781028877414419,56582,79.09999999999998
Den Helder,LP (Libertaire Partij),0.0414355836042583,56582,79.09999999999998
Hellendoorn,NSC,28.525588952071484,35932,92.9
Hellendoorn,PVV,21.206336311941513,35932,92.9
Hellendoorn,BBB,11.35255889520715,35932,92.9
Hellendoorn,VVD,11.336311941510967,35932,92.9
Hellendoorn,PvdA/GL,7.510154346060113,35932,92.9
Hellendoorn,CDA,5.1543460601137285,35932,92.9
Hellendoorn,D66,3.683996750609261,35932,92.9
Hellendoorn,ChristenUnie,2.4411047928513403,35932,92.9
Hellendoorn,SP,2.303005686433794,35932,92.9
Hellendoorn,FvD,1.6896831844029243,35932,92.9
Hellendoorn,PvdD,1.007311129163282,35932,92.9
Hellendoorn,SGP,0.7757920389926889,35932,92.9
Hellendoorn,Volt,0.7717303005686434,35932,92.9
Hellendoorn,BVNL,0.6255077173030057,35932,92.9
Hellendoorn,JA21,0.5808285946385052,35932,92.9
Hellendoorn,DENK,0.35337124289195776,35932,92.9
Hellendoorn,50PLUS,0.3371242891957758,35932,92.9
Hellendoorn,BIJ1,0.12591389114541024,35932,92.9
Hellendoorn,Splinter,0.07311129163281885,35932,92.9
Hellendoorn,Nederland met een PLAN,0.03655564581640942,35932,92.9
Hellendoorn,PartijvdSport,0.02843216896831844,35932,92.9
Hellendoorn,Samen voor Nederland,0.02437043054427294,35932,92.9
Hellendoorn,LEF - Voor de Nieuwe Generatie,0.02030869212022745,35932,92.9
Hellendoorn,Piratenpartij - De Groenen,0.02030869212022745,35932,92.9
Hellendoorn,LP (Libertaire Partij),0.01624695369618196,35932,92.9
Helmond,PVV,34.02903996569118,92627,71.5
Helmond,VVD,16.537668225539647,92627,71.5
Helmond,NSC,12.835174709498236,92627,71.5
Helmond,PvdA/GL,10.831784671309247,92627,71.5
Helmond,D66,5.029918108113628,92627,71.5
Helmond,SP,4.666407989053853,92627,71.5
Helmond,DENK,3.414544489145751,92627,71.5
Helmond,FvD,2.5221067249372027,92627,71.5
Helmond,BBB,2.3444360487675375,92627,71.5
Helmond,CDA,2.295423448444871,92627,71.5
Helmond,PvdD,1.3437621255131007,92627,71.5
Helmond,Volt,1.2559478832683235,92627,71.5
Helmond,50PLUS,0.7392733882002165,92627,71.5
Helmond,JA21,0.6616701043559948,92627,71.5
Helmond,BVNL,0.41660710274266344,92627,71.5
Helmond,ChristenUnie,0.36963669410010824,92627,71.5
Helmond,BIJ1,0.2042191680111095,92627,71.5
Helmond,Splinter,0.13886903424755448,92627,71.5
Helmond,Piratenpartij - De Groenen,0.06943451712377724,92627,71.5
Helmond,PartijvdSport,0.05309698368288847,92627,71.5
Helmond,SGP,0.05309698368288847,92627,71.5
Helmond,Samen voor Nederland,0.05105479200277738,92627,71.5
Helmond,Nederland met een PLAN,0.04697040864255519,92627,71.5
Helmond,LEF - Voor de Nieuwe Generatie,0.0449282169624441,92627,71.5
Helmond,LP (Libertaire Partij),0.03267506688177753,92627,71.5
Helmond,Politieke Partij voor Basisinkomen,0.01225315008066657,92627,71.5
Hendrik-Ido-Ambacht,PVV,26.546286876907427,31258,84.7
Hendrik-Ido-Ambacht,VVD,17.31943031536114,31258,84.7
Hendrik-Ido-Ambacht,SGP,12.034587995930824,31258,84.7
Hendrik-Ido-Ambacht,NSC,11.897253306205494,31258,84.7
Hendrik-Ido-Ambacht,PvdA/GL,7.822990844354018,31258,84.7
Hendrik-Ido-Ambacht,D66,4.125127161749745,31258,84.7
Hendrik-Ido-Ambacht,CDA,4.109867751780265,31258,84.7
Hendrik-Ido-Ambacht,ChristenUnie,4.0590030518819935,31258,84.7
Hendrik-Ido-Ambacht,FvD,2.3245167853509665,31258,84.7
Hendrik-Ido-Ambacht,SP,1.98880976602238,31258,84.7
Hendrik-Ido-Ambacht,BBB,1.8921668362156665,31258,84.7
Hendrik-Ido-Ambacht,DENK,1.6327568667344865,31258,84.7
Hendrik-Ido-Ambacht,PvdD,1.1241098677517802,31258,84.7
Hendrik-Ido-Ambacht,JA21,0.8189216683621566,31258,84.7
Hendrik-Ido-Ambacht,Volt,0.768056968463886,31258,84.7
Hendrik-Ido-Ambacht,50PLUS,0.5493387589013226,31258,84.7
Hendrik-Ido-Ambacht,BVNL,0.48830111902339773,31258,84.7
Hendrik-Ido-Ambacht,BIJ1,0.1780264496439471,31258,84.7
Hendrik-Ido-Ambacht,Splinter,0.12207527975584943,31258,84.7
Hendrik-Ido-Ambacht,Nederland met een PLAN,0.05595116988809766,31258,84.7
Hendrik-Ido-Ambacht,Samen voor Nederland,0.04069175991861648,31258,84.7
Hendrik-Ido-Ambacht,Piratenpartij - De Groenen,0.03560528992878942,31258,84.7
Hendrik-Ido-Ambacht,LEF - Voor de Nieuwe Generatie,0.03051881993896236,31258,84.7
Hendrik-Ido-Ambacht,PartijvdSport,0.02543234994913529,31258,84.7
Hendrik-Ido-Ambacht,LP (Libertaire Partij),0.01017293997965412,31258,84.7
Hengelo,NSC,27.2216894429793,81049,76.2
Hengelo,PVV,21.66147206904819,81049,76.2
Hengelo,PvdA/GL,13.929513306161592,81049,76.2
Hengelo,VVD,10.842723567489813,81049,76.2
Hengelo,D66,5.02277631263486,81049,76.2
Hengelo,SP,3.7580915847518583,81049,76.2
Hengelo,BBB,3.6901622312794697,81049,76.2
Hengelo,FvD,2.7871014145288897,81049,76.2
Hengelo,CDA,2.193718532725965,81049,76.2
Hengelo,DENK,1.8640613761687843,81049,76.2
Hengelo,PvdD,1.8121153999840167,81049,76.2
Hengelo,Volt,1.6662670822344765,81049,76.2
Hengelo,ChristenUnie,1.3006473267801486,81049,76.2
Hengelo,JA21,0.5734036601933988,81049,76.2
Hengelo,BVNL,0.4375449532486214,81049,76.2
Hengelo,50PLUS,0.337648845200991,81049,76.2
Hengelo,SGP,0.2617278030847918,81049,76.2
Hengelo,BIJ1,0.22576520418764487,81049,76.2
Hengelo,Splinter,0.11188364101334612,81049,76.2
Hengelo,Piratenpartij - De Groenen,0.07991688643810436,81049,76.2
Hengelo,Samen voor Nederland,0.06193558698953089,81049,76.2
Hengelo,LEF - Voor de Nieuwe Generatie,0.04795013186286262,81049,76.2
Hengelo,Nederland met een PLAN,0.0419563653800048,81049,76.2
Hengelo,LP (Libertaire Partij),0.03796052105809958,81049,76.2
Hengelo,PartijvdSport,0.03196675457524175,81049,76.2
's-Hertogenbosch,PVV,23.54095144678764,155490,78.8
's-Hertogenbosch,PvdA/GL,18.40597706426805,155490,78.8
's-Hertogenbosch,VVD,17.56910458818987,155490,78.8
's-Hertogenbosch,NSC,10.896037899262256,155490,78.8
's-Hertogenbosch,D66,8.832030720106852,155490,78.8
's-Hertogenbosch,SP,4.2292321016768755,155490,78.8
's-Hertogenbosch,CDA,2.5878350881220458,155490,78.8
's-Hertogenbosch,PvdD,2.4584433337159437,155490,78.8
's-Hertogenbosch,Volt,2.394790938403264,155490,78.8
's-Hertogenbosch,DENK,2.172529295754072,155490,78.8
's-Hertogenbosch,BBB,2.00244174762347,155490,78.8
's-Hertogenbosch,FvD,1.951311134995252,155490,78.8
's-Hertogenbosch,JA21,0.6229586885519601,155490,78.8
's-Hertogenbosch,50PLUS,0.5238279089666399,155490,78.8
's-Hertogenbosch,ChristenUnie,0.44869721285987085,155490,78.8
's-Hertogenbosch,BVNL,0.4299145388331786,155490,78.8
's-Hertogenbosch,BIJ1,0.3506099151649223,155490,78.8
's-Hertogenbosch,Splinter,0.12521782684461513,155490,78.8
's-Hertogenbosch,SGP,0.11791345361201255,155490,78.8
's-Hertogenbosch,Piratenpartij - De Groenen,0.09286988824308956,155490,78.8
's-Hertogenbosch,LEF - Voor de Nieuwe Generatie,0.07930462366825623,155490,78.8
's-Hertogenbosch,Samen voor Nederland,0.0427827575052435,155490,78.8
's-Hertogenbosch,LP (Libertaire Partij),0.03860882994375633,155490,78.8
's-Hertogenbosch,PartijvdSport,0.03860882994375633,155490,78.8
's-Hertogenbosch,Nederland met een PLAN,0.03443490238226916,155490,78.8
's-Hertogenbosch,Politieke Partij voor Basisinkomen,0.0135652645748333,155490,78.8
Heumen,PvdA/GL,20.148004581094177,16569,85.9
Heumen,PVV,19.99823804070126,16569,85.9
Heumen,VVD,17.857457492731918,16569,85.9
Heumen,NSC,13.117786979120783,16569,85.9
Heumen,D66,8.686459342789181,16569,85.9
Heumen,CDA,4.131794555545767,16569,85.9
Heumen,BBB,4.008457404633953,16569,85.9
Heumen,SP,3.752973306316624,16569,85.9
Heumen,PvdD,2.237688309400053,16569,85.9
Heumen,Volt,2.12316095498194,16569,85.9
Heumen,FvD,1.2245617126244384,16569,85.9
Heumen,ChristenUnie,0.5990661615716677,16569,85.9
Heumen,JA21,0.5021584001409568,16569,85.9
Heumen,50PLUS,0.40525063871024575,16569,85.9
Heumen,DENK,0.40525063871024575,16569,85.9
Heumen,BVNL,0.29953308078583385,16569,85.9
Heumen,BIJ1,0.12333715091181394,16569,85.9
Heumen,Splinter,0.09690776143071096,16569,85.9
Heumen,PartijvdSport,0.06166857545590697,16569,85.9
Heumen,Piratenpartij - De Groenen,0.05285877896220598,16569,85.9
Heumen,SGP,0.05285877896220598,16569,85.9
Heumen,Nederland met een PLAN,0.03523918597480398,16569,85.9
Heumen,LEF - Voor de Nieuwe Generatie,0.02642938948110299,16569,85.9
Heumen,LP (Libertaire Partij),0.02642938948110299,16569,85.9
Heumen,Samen voor Nederland,0.02642938948110299,16569,85.9
Heusden,PVV,29.22181611724211,45005,85.2
Heusden,VVD,19.54153507682481,45005,85.2
Heusden,NSC,13.342322841630883,45005,85.2
Heusden,PvdA/GL,9.708668961356942,45005,85.2
Heusden,D66,6.3092154288350315,45005,85.2
Heusden,BBB,4.439161136936233,45005,85.2
Heusden,SP,4.151733437422377,45005,85.2
Heusden,CDA,4.006245342606721,45005,85.2
Heusden,FvD,1.912636173308257,45005,85.2
Heusden,DENK,1.543593201092935,45005,85.2
Heusden,PvdD,1.3519747347503637,45005,85.2
Heusden,Volt,1.0290621340619568,45005,85.2
Heusden,JA21,0.8906710194812107,45005,85.2
Heusden,50PLUS,0.7274404740782797,45005,85.2
Heusden,ChristenUnie,0.6316312409069941,45005,85.2
Heusden,BVNL,0.5038855966786132,45005,85.2
Heusden,SGP,0.17032752563784112,45005,85.2
Heusden,BIJ1,0.12774564422838083,45005,85.2
Heusden,Splinter,0.10645470352365068,45005,85.2
Heusden,Piratenpartij - De Groenen,0.08871225293637557,45005,85.2
Heusden,LP (Libertaire Partij),0.04258188140946028,45005,85.2
Heusden,PartijvdSport,0.04258188140946028,45005,85.2
Heusden,Nederland met een PLAN,0.03903339129200525,45005,85.2
Heusden,Politieke Partij voor Basisinkomen,0.03548490117455023,45005,85.2
Heusden,LEF - Voor de Nieuwe Generatie,0.02129094070473014,45005,85.2
Heusden,Samen voor Nederland,0.01419396046982009,45005,85.2
Hillegom,PVV,27.08348339696031,22197,80.9
Hillegom,VVD,20.341424764099976,22197,80.9
Hillegom,NSC,12.504501908809337,22197,80.9
Hillegom,PvdA/GL,12.24519196139163,22197,80.9
Hillegom,D66,6.144205142980623,22197,80.9
Hillegom,BBB,3.327810991860549,22197,80.9
Hillegom,CDA,3.284592667290932,22197,80.9
Hillegom,SP,2.794784988835266,22197,80.9
Hillegom,FvD,2.636317798746669,22197,80.9
Hillegom,PvdD,2.369804797234027,22197,80.9
Hillegom,Volt,1.4694230353669957,22197,80.9
Hillegom,JA21,1.0948642224303105,22197,80.9
Hillegom,ChristenUnie,0.9003817618670316,22197,80.9
Hillegom,DENK,0.885975653677159,22197,80.9
Hillegom,BVNL,0.821148166822733,22197,80.9
Hillegom,50PLUS,0.7923359504429878,22197,80.9
Hillegom,SGP,0.482604624360729,22197,80.9
Hillegom,BIJ1,0.2809191097025139,22197,80.9
Hillegom,Splinter,0.16567024418353382,22197,80.9
Hillegom,Piratenpartij - De Groenen,0.10084275732910752,22197,80.9
Hillegom,LP (Libertaire Partij),0.05762443275949003,22197,80.9
Hillegom,LEF - Voor de Nieuwe Generatie,0.05042137866455376,22197,80.9
Hillegom,PartijvdSport,0.05042137866455376,22197,80.9
Hillegom,Samen voor Nederland,0.05042137866455376,22197,80.9
Hillegom,Nederland met een PLAN,0.03601527047468126,22197,80.9
Hillegom,Politieke Partij voor Basisinkomen,0.02881221637974501,22197,80.9
Hilvarenbeek,PVV,21.442316503253,15698,91.5
Hilvarenbeek,VVD,20.700082470448088,15698,91.5
Hilvarenbeek,NSC,14.826353889856131,15698,91.5
Hilvarenbeek,PvdA/GL,12.856226518830752,15698,91.5
Hilvarenbeek,BBB,8.485292770090718,15698,91.5
Hilvarenbeek,D66,7.046641620086136,15698,91.5
Hilvarenbeek,CDA,4.691652157976725,15698,91.5
Hilvarenbeek,SP,3.262164391093192,15698,91.5
Hilvarenbeek,PvdD,1.5211215980940165,15698,91.5
Hilvarenbeek,FvD,1.301200403188857,15698,91.5
Hilvarenbeek,Volt,1.2095665719783746,15698,91.5
Hilvarenbeek,JA21,0.723907266562815,15698,91.5
Hilvarenbeek,50PLUS,0.5223128378997526,15698,91.5
Hilvarenbeek,BVNL,0.3940254742050765,15698,91.5
Hilvarenbeek,ChristenUnie,0.3207184092366902,15698,91.5
Hilvarenbeek,DENK,0.19243104554201412,15698,91.5
Hilvarenbeek,Splinter,0.14661412993677267,15698,91.5
Hilvarenbeek,PartijvdSport,0.1099605974525795,15698,91.5
Hilvarenbeek,SGP,0.07330706496838633,15698,91.5
Hilvarenbeek,BIJ1,0.06414368184733803,15698,91.5
Hilvarenbeek,Samen voor Nederland,0.04581691560524145,15698,91.5
Hilvarenbeek,LP (Libertaire Partij),0.01832676624209658,15698,91.5
Hilvarenbeek,Politieke Partij voor Basisinkomen,0.01832676624209658,15698,91.5
Hilvarenbeek,LEF - Voor de Nieuwe Generatie,0.00916338312104829,15698,91.5
Hilvarenbeek,Nederland met een PLAN,0.00916338312104829,15698,91.5
Hilvarenbeek,Piratenpartij - De Groenen,0.00916338312104829,15698,91.5
Hilversum,PvdA/GL,21.538821784689834,91235,70.2
Hilversum,PVV,17.573711631900405,91235,70.2
Hilversum,VVD,17.35906492087342,91235,70.2
Hilversum,NSC,10.162546100259528,91235,70.2
Hilversum,D66,10.010342068804029,91235,70.2
Hilversum,PvdD,3.5084980584229317,91235,70.2
Hilversum,SP,2.9855406170117273,91235,70.2
Hilversum,Volt,2.811871914453529,91235,70.2
Hilversum,DENK,2.6343005444221124,91235,70.2
Hilversum,CDA,2.3923351610826,91235,70.2
Hilversum,FvD,2.2752551368860616,91235,70.2
Hilversum,BBB,2.0001170800241965,91235,70.2
Hilversum,ChristenUnie,1.5532616543407418,91235,70.2
Hilversum,JA21,0.6068647920853903,91235,70.2
Hilversum,50PLUS,0.5092981052549418,91235,70.2
Hilversum,BVNL,0.5053954377817238,91235,70.2
Hilversum,BIJ1,0.48978476788885206,91235,70.2
Hilversum,SGP,0.45075809315667265,91235,70.2
Hilversum,Splinter,0.17952270376802543,91235,70.2
Hilversum,Piratenpartij - De Groenen,0.14635003024567292,91235,70.2
Hilversum,Nederland met een PLAN,0.08585868441079478,91235,70.2
Hilversum,LP (Libertaire Partij),0.06439401330809608,91235,70.2
Hilversum,PartijvdSport,0.06049134583487813,91235,70.2
Hilversum,LEF - Voor de Nieuwe Generatie,0.05463734462505121,91235,70.2
Hilversum,Samen voor Nederland,0.04097800846878841,91235,70.2
Hoeksche Waard,PVV,27.573857015559668,88047,90.2
Hoeksche Waard,VVD,16.53129069847145,88047,90.2
Hoeksche Waard,NSC,12.781890465419153,88047,90.2
Hoeksche Waard,PvdA/GL,9.011926794159985,88047,90.2
Hoeksche Waard,SGP,8.372746589896497,88047,90.2
Hoeksche Waard,BBB,4.2240729316608405,88047,90.2
Hoeksche Waard,D66,4.176091575844815,88047,90.2
Hoeksche Waard,CDA,4.15038727808623,88047,90.2
Hoeksche Waard,ChristenUnie,2.9474261429844404,88047,90.2
Hoeksche Waard,SP,2.5464390979505107,88047,90.2
Hoeksche Waard,FvD,2.3219548975255333,88047,90.2
Hoeksche Waard,PvdD,1.61937075879087,88047,90.2
Hoeksche Waard,JA21,1.151552539584619,88047,90.2
Hoeksche Waard,Volt,0.8328192473781616,88047,90.2
Hoeksche Waard,BVNL,0.5140859551717047,88047,90.2
Hoeksche Waard,50PLUS,0.436973061895949,88047,90.2
Hoeksche Waard,DENK,0.33072863116046336,88047,90.2
Hoeksche Waard,BIJ1,0.11995338954006445,88047,90.2
Hoeksche Waard,Splinter,0.11309891013777504,88047,90.2
Hoeksche Waard,Piratenpartij - De Groenen,0.07882651312632806,88047,90.2
Hoeksche Waard,PartijvdSport,0.05140859551717047,88047,90.2
Hoeksche Waard,Samen voor Nederland,0.03941325656316403,88047,90.2
Hoeksche Waard,LP (Libertaire Partij),0.02570429775858523,88047,90.2
Hoeksche Waard,Nederland met een PLAN,0.02570429775858523,88047,90.2
Hoeksche Waard,LEF - Voor de Nieuwe Generatie,0.02227705805744053,88047,90.2
Hof van Twente,NSC,25.781153767193594,35040,90.5
Hof van Twente,PVV,21.18661465818107,35040,90.5
Hof van Twente,VVD,14.288647095052353,35040,90.5
Hof van Twente,BBB,13.775405460890989,35040,90.5
Hof van Twente,PvdA/GL,8.93040443440772,35040,90.5
Hof van Twente,D66,3.793882159720797,35040,90.5
Hof van Twente,CDA,3.469513446930815,35040,90.5
Hof van Twente,SP,1.9215766783001436,35040,90.5
Hof van Twente,FvD,1.76965715458838,35040,90.5
Hof van Twente,Volt,1.0141654691028537,35040,90.5
Hof van Twente,PvdD,0.8868815438308355,35040,90.5
Hof van Twente,ChristenUnie,0.7185382878259085,35040,90.5
Hof van Twente,BVNL,0.5748306302607267,35040,90.5
Hof van Twente,JA21,0.5050297680147814,35040,90.5
Hof van Twente,SGP,0.4475467049887087,35040,90.5
Hof van Twente,DENK,0.3572161773763088,35040,90.5
Hof van Twente,50PLUS,0.2997331143502361,35040,90.5
Hof van Twente,BIJ1,0.05337712995278177,35040,90.5
Hof van Twente,Piratenpartij - De Groenen,0.05337712995278177,35040,90.5
Hof van Twente,Nederland met een PLAN,0.04105933073290905,35040,90.5
Hof van Twente,PartijvdSport,0.03284746458632724,35040,90.5
Hof van Twente,Splinter,0.03284746458632724,35040,90.5
Hof van Twente,LEF - Voor de Nieuwe Generatie,0.02874153151303634,35040,90.5
Hof van Twente,Samen voor Nederland,0.02874153151303634,35040,90.5
Hof van Twente,LP (Libertaire Partij),0.00821186614658181,35040,90.5
Het Hogeland,PVV,20.487525458248474,47834,92
Het Hogeland,PvdA/GL,17.337067209775967,47834,92
Het Hogeland,NSC,16.382382892057027,47834,92
Het Hogeland,BBB,9.158604887983708,47834,92
Het Hogeland,VVD,8.458503054989816,47834,92
Het Hogeland,ChristenUnie,5.893584521384929,47834,92
Het Hogeland,CDA,4.827520366598778,47834,92
Het Hogeland,SP,4.662041751527495,47834,92
Het Hogeland,D66,3.9332993890020367,47834,92
Het Hogeland,PvdD,2.3548879837067207,47834,92
Het Hogeland,FvD,2.0621181262729125,47834,92
Het Hogeland,SGP,1.5561354378818737,47834,92
Het Hogeland,Volt,0.8273930753564154,47834,92
